# Unity (10 data points):
# Unity Count
0.15 128 
0.25 192 
0.35 136 
0.45 97 
0.55 116 
0.65 50 
0.75 42 
0.85 100 
0.95 86 
# Unity (10 data points):
# Unity Count
0.05 54 
0.15 130 
0.25 175 
0.35 150 
0.45 98 
0.55 105 
0.65 71 
0.75 45 
0.85 81 
0.95 91 
# Unity (10 data points):
# Unity Count
0.05 67 
0.15 102 
0.25 181 
0.35 136 
0.45 108 
0.55 138 
0.65 44 
0.75 51 
0.85 81 
0.95 92 
# Unity (10 data points):
# Unity Count
0.05 63 
0.15 129 
0.25 177 
0.35 125 
0.45 94 
0.55 135 
0.65 49 
0.75 48 
0.85 92 
0.95 88 
# Unity (10 data points):
# Unity Count
0.05 54 
0.15 130 
0.25 180 
0.35 126 
0.45 104 
0.55 137 
0.65 40 
0.75 41 
0.85 102 
0.95 86 
# Unity (10 data points):
# Unity Count
0.05 59 
0.15 110 
0.25 188 
0.35 131 
0.45 110 
0.55 130 
0.65 55 
0.75 34 
0.85 103 
0.95 80 
# Unity (10 data points):
# Unity Count
0.05 55 
0.15 126 
0.25 173 
0.35 141 
0.45 104 
0.55 125 
0.65 52 
0.75 51 
0.85 87 
0.95 86 
# Unity (10 data points):
# Unity Count
0.05 56 
0.15 114 
0.25 189 
0.35 138 
0.45 100 
0.55 136 
0.65 52 
0.75 45 
0.85 80 
0.95 90 
# Unity (10 data points):
# Unity Count
0.05 60 
0.15 118 
0.25 176 
0.35 140 
0.45 107 
0.55 121 
0.65 56 
0.75 43 
0.85 103 
0.95 76 
# Unity (10 data points):
# Unity Count
0.05 67 
0.15 108 
0.25 174 
0.35 133 
0.45 113 
0.55 126 
0.65 65 
0.75 42 
0.85 84 
0.95 88 
# Unity (10 data points):
# Unity Count
0.05 56 
0.15 124 
0.25 172 
0.35 138 
0.45 111 
0.55 119 
0.65 59 
0.75 46 
0.85 88 
0.95 87 
# Unity (10 data points):
# Unity Count
0.05 61 
0.15 124 
0.25 166 
0.35 143 
0.45 108 
0.55 118 
0.65 67 
0.75 45 
0.85 79 
0.95 89 
# Unity (10 data points):
# Unity Count
0.05 60 
0.15 120 
0.25 172 
0.35 133 
0.45 118 
0.55 119 
0.65 52 
0.75 52 
0.85 86 
0.95 88 
# Unity (10 data points):
# Unity Count
0.05 65 
0.15 122 
0.25 166 
0.35 113 
0.45 122 
0.55 139 
0.65 43 
0.75 47 
0.85 97 
0.95 86 
# Unity (10 data points):
# Unity Count
0.05 61 
0.15 125 
0.25 169 
0.35 128 
0.45 108 
0.55 135 
0.65 58 
0.75 46 
0.85 82 
0.95 88 
# Unity (10 data points):
# Unity Count
0.05 59 
0.15 124 
0.25 189 
0.35 120 
0.45 105 
0.55 127 
0.65 54 
0.75 34 
0.85 102 
0.95 86 
# Unity (10 data points):
# Unity Count
0.05 55 
0.15 126 
0.25 183 
0.35 133 
0.45 107 
0.55 128 
0.65 43 
0.75 49 
0.85 86 
0.95 90 
# Unity (10 data points):
# Unity Count
0.05 60 
0.15 134 
0.25 176 
0.35 118 
0.45 115 
0.55 121 
0.65 49 
0.75 42 
0.85 98 
0.95 87 
# Unity (10 data points):
# Unity Count
0.05 52 
0.15 148 
0.25 174 
0.35 118 
0.45 117 
0.55 109 
0.65 52 
0.75 51 
0.85 96 
0.95 83 
# Unity (10 data points):
# Unity Count
0.05 55 
0.15 123 
0.25 181 
0.35 133 
0.45 108 
0.55 118 
0.65 53 
0.75 59 
0.85 83 
0.95 87 
# Unity (10 data points):
# Unity Count
0.05 65 
0.15 107 
0.25 178 
0.35 133 
0.45 129 
0.55 110 
0.65 47 
0.75 59 
0.85 85 
0.95 87 
# Unity (10 data points):
# Unity Count
0.05 60 
0.15 138 
0.25 171 
0.35 104 
0.45 110 
0.55 145 
0.65 53 
0.75 40 
0.85 94 
0.95 85 
# Unity (10 data points):
# Unity Count
0.05 57 
0.15 137 
0.25 167 
0.35 122 
0.45 109 
0.55 133 
0.65 50 
0.75 48 
0.85 89 
0.95 88 
# Unity (10 data points):
# Unity Count
0.05 69 
0.15 125 
0.25 162 
0.35 131 
0.45 104 
0.55 140 
0.65 45 
0.75 47 
0.85 87 
0.95 90 
# Unity (10 data points):
# Unity Count
0.05 62 
0.15 118 
0.25 182 
0.35 134 
0.45 91 
0.55 141 
0.65 49 
0.75 44 
0.85 100 
0.95 79 
# Unity (10 data points):
# Unity Count
0.05 53 
0.15 127 
0.25 182 
0.35 121 
0.45 114 
0.55 127 
0.65 52 
0.75 35 
0.85 104 
0.95 85 
# Unity (10 data points):
# Unity Count
0.05 71 
0.15 123 
0.25 156 
0.35 137 
0.45 99 
0.55 128 
0.65 66 
0.75 41 
0.85 92 
0.95 87 
# Unity (10 data points):
# Unity Count
0.05 64 
0.15 136 
0.25 161 
0.35 118 
0.45 110 
0.55 134 
0.65 58 
0.75 41 
0.85 96 
0.95 82 
# Unity (10 data points):
# Unity Count
0.05 66 
0.15 116 
0.25 174 
0.35 135 
0.45 99 
0.55 142 
0.65 48 
0.75 42 
0.85 86 
0.95 92 
# Unity (10 data points):
# Unity Count
0.05 67 
0.15 127 
0.25 162 
0.35 128 
0.45 109 
0.55 124 
0.65 59 
0.75 46 
0.85 88 
0.95 90 
# Unity (10 data points):
# Unity Count
0.05 60 
0.15 129 
0.25 160 
0.35 131 
0.45 105 
0.55 154 
0.65 37 
0.75 43 
0.85 91 
0.95 90 
# Unity (10 data points):
# Unity Count
0.05 57 
0.15 132 
0.25 165 
0.35 134 
0.45 101 
0.55 148 
0.65 38 
0.75 38 
0.85 99 
0.95 88 
# Unity (10 data points):
# Unity Count
0.05 60 
0.15 126 
0.25 168 
0.35 134 
0.45 107 
0.55 138 
0.65 45 
0.75 35 
0.85 106 
0.95 81 
# Unity (10 data points):
# Unity Count
0.05 61 
0.15 129 
0.25 158 
0.35 150 
0.45 98 
0.55 133 
0.65 51 
0.75 42 
0.85 91 
0.95 87 
# Unity (10 data points):
# Unity Count
0.05 57 
0.15 122 
0.25 170 
0.35 133 
0.45 110 
0.55 136 
0.65 47 
0.75 52 
0.85 79 
0.95 94 
# Unity (10 data points):
# Unity Count
0.05 66 
0.15 128 
0.25 163 
0.35 120 
0.45 121 
0.55 122 
0.65 49 
0.75 63 
0.85 78 
0.95 90 
# Unity (10 data points):
# Unity Count
0.05 70 
0.15 131 
0.25 165 
0.35 125 
0.45 87 
0.55 138 
0.65 59 
0.75 55 
0.85 86 
0.95 84 
# Unity (10 data points):
# Unity Count
0.05 54 
0.15 134 
0.25 185 
0.35 115 
0.45 97 
0.55 131 
0.65 48 
0.75 55 
0.85 102 
0.95 79 
# Unity (10 data points):
# Unity Count
0.05 45 
0.15 143 
0.25 191 
0.35 122 
0.45 99 
0.55 116 
0.65 52 
0.75 55 
0.85 88 
0.95 89 
# Unity (10 data points):
# Unity Count
0.05 49 
0.15 141 
0.25 183 
0.35 130 
0.45 95 
0.55 124 
0.65 60 
0.75 51 
0.85 75 
0.95 92 
# Unity (10 data points):
# Unity Count
0.05 54 
0.15 133 
0.25 167 
0.35 135 
0.45 114 
0.55 114 
0.65 63 
0.75 45 
0.85 84 
0.95 91 
# Unity (10 data points):
# Unity Count
0.05 52 
0.15 140 
0.25 175 
0.35 132 
0.45 103 
0.55 110 
0.65 59 
0.75 61 
0.85 78 
0.95 90 
# Unity (10 data points):
# Unity Count
0.05 71 
0.15 110 
0.25 168 
0.35 142 
0.45 108 
0.55 130 
0.65 44 
0.75 50 
0.85 98 
0.95 79 
# Unity (10 data points):
# Unity Count
0.05 65 
0.15 122 
0.25 163 
0.35 148 
0.45 98 
0.55 127 
0.65 50 
0.75 44 
0.85 99 
0.95 84 
# Unity (10 data points):
# Unity Count
0.05 52 
0.15 130 
0.25 182 
0.35 139 
0.45 91 
0.55 123 
0.65 64 
0.75 43 
0.85 98 
0.95 78 
# Unity (10 data points):
# Unity Count
0.05 56 
0.15 121 
0.25 175 
0.35 137 
0.45 105 
0.55 130 
0.65 53 
0.75 47 
0.85 94 
0.95 82 
# Unity (10 data points):
# Unity Count
0.05 53 
0.15 124 
0.25 176 
0.35 129 
0.45 121 
0.55 123 
0.65 48 
0.75 59 
0.85 87 
0.95 80 
# Unity (10 data points):
# Unity Count
0.05 65 
0.15 119 
0.25 158 
0.35 151 
0.45 117 
0.55 108 
0.65 54 
0.75 56 
0.85 87 
0.95 85 
# Unity (10 data points):
# Unity Count
0.05 52 
0.15 125 
0.25 170 
0.35 137 
0.45 121 
0.55 116 
0.65 60 
0.75 44 
0.85 93 
0.95 82 
# Unity (10 data points):
# Unity Count
0.05 58 
0.15 127 
0.25 176 
0.35 141 
0.45 104 
0.55 105 
0.65 63 
0.75 51 
0.85 88 
0.95 87 
# Unity (10 data points):
# Unity Count
0.05 61 
0.15 114 
0.25 177 
0.35 135 
0.45 107 
0.55 133 
0.65 61 
0.75 30 
0.85 100 
0.95 82 
# Unity (10 data points):
# Unity Count
0.05 62 
0.15 115 
0.25 179 
0.35 132 
0.45 110 
0.55 122 
0.65 61 
0.75 57 
0.85 79 
0.95 83 
# Unity (10 data points):
# Unity Count
0.05 54 
0.15 127 
0.25 174 
0.35 133 
0.45 123 
0.55 107 
0.65 56 
0.75 53 
0.85 97 
0.95 76 
# Unity (10 data points):
# Unity Count
0.05 56 
0.15 133 
0.25 165 
0.35 132 
0.45 110 
0.55 127 
0.65 56 
0.75 50 
0.85 84 
0.95 87 
# Unity (10 data points):
# Unity Count
0.05 64 
0.15 123 
0.25 171 
0.35 130 
0.45 118 
0.55 108 
0.65 61 
0.75 48 
0.85 95 
0.95 82 
# Unity (10 data points):
# Unity Count
0.05 56 
0.15 128 
0.25 191 
0.35 119 
0.45 101 
0.55 116 
0.65 63 
0.75 49 
0.85 90 
0.95 87 
# Unity (10 data points):
# Unity Count
0.05 63 
0.15 123 
0.25 181 
0.35 142 
0.45 95 
0.55 124 
0.65 35 
0.75 51 
0.85 100 
0.95 86 
# Unity (10 data points):
# Unity Count
0.05 65 
0.15 128 
0.25 163 
0.35 130 
0.45 112 
0.55 124 
0.65 42 
0.75 53 
0.85 93 
0.95 90 
# Unity (10 data points):
# Unity Count
0.05 61 
0.15 121 
0.25 177 
0.35 129 
0.45 110 
0.55 121 
0.65 56 
0.75 46 
0.85 98 
0.95 81 
# Unity (10 data points):
# Unity Count
0.05 57 
0.15 124 
0.25 184 
0.35 128 
0.45 97 
0.55 129 
0.65 59 
0.75 46 
0.85 92 
0.95 84 
# Unity (10 data points):
# Unity Count
0.05 71 
0.15 97 
0.25 193 
0.35 125 
0.45 110 
0.55 122 
0.65 59 
0.75 47 
0.85 91 
0.95 85 
# Unity (10 data points):
# Unity Count
0.05 75 
0.15 108 
0.25 170 
0.35 145 
0.45 112 
0.55 113 
0.65 52 
0.75 48 
0.85 94 
0.95 83 
# Unity (10 data points):
# Unity Count
0.05 55 
0.15 129 
0.25 171 
0.35 136 
0.45 110 
0.55 113 
0.65 61 
0.75 56 
0.85 90 
0.95 79 
# Unity (10 data points):
# Unity Count
0.05 68 
0.15 131 
0.25 162 
0.35 129 
0.45 115 
0.55 109 
0.65 55 
0.75 50 
0.85 91 
0.95 90 
# Unity (10 data points):
# Unity Count
0.05 62 
0.15 122 
0.25 172 
0.35 130 
0.45 104 
0.55 124 
0.65 64 
0.75 51 
0.85 92 
0.95 79 
# Unity (10 data points):
# Unity Count
0.05 64 
0.15 134 
0.25 174 
0.35 114 
0.45 105 
0.55 128 
0.65 64 
0.75 38 
0.85 88 
0.95 91 
# Unity (10 data points):
# Unity Count
0.05 60 
0.15 127 
0.25 167 
0.35 137 
0.45 110 
0.55 124 
0.65 56 
0.75 40 
0.85 88 
0.95 91 
# Unity (10 data points):
# Unity Count
0.05 64 
0.15 108 
0.25 176 
0.35 136 
0.45 119 
0.55 126 
0.65 40 
0.75 53 
0.85 86 
0.95 92 
# Unity (10 data points):
# Unity Count
0.05 66 
0.15 125 
0.25 171 
0.35 129 
0.45 99 
0.55 137 
0.65 49 
0.75 48 
0.85 76 
0.95 100 
# Unity (10 data points):
# Unity Count
0.05 60 
0.15 119 
0.25 168 
0.35 139 
0.45 110 
0.55 134 
0.65 57 
0.75 44 
0.85 84 
0.95 85 
# Unity (10 data points):
# Unity Count
0.05 60 
0.15 108 
0.25 186 
0.35 138 
0.45 107 
0.55 130 
0.65 57 
0.75 39 
0.85 86 
0.95 89 
# Unity (10 data points):
# Unity Count
0.05 60 
0.15 123 
0.25 181 
0.35 129 
0.45 93 
0.55 128 
0.65 58 
0.75 54 
0.85 95 
0.95 79 
# Unity (10 data points):
# Unity Count
0.05 58 
0.15 127 
0.25 185 
0.35 141 
0.45 89 
0.55 112 
0.65 57 
0.75 61 
0.85 88 
0.95 82 
# Unity (10 data points):
# Unity Count
0.05 54 
0.15 136 
0.25 171 
0.35 139 
0.45 96 
0.55 136 
0.65 41 
0.75 35 
0.85 108 
0.95 84 
# Unity (10 data points):
# Unity Count
0.05 66 
0.15 124 
0.25 173 
0.35 127 
0.45 115 
0.55 120 
0.65 56 
0.75 43 
0.85 83 
0.95 93 
# Unity (10 data points):
# Unity Count
0.05 59 
0.15 125 
0.25 191 
0.35 125 
0.45 93 
0.55 111 
0.65 63 
0.75 61 
0.85 91 
0.95 81 
# Unity (10 data points):
# Unity Count
0.05 69 
0.15 121 
0.25 182 
0.35 122 
0.45 103 
0.55 130 
0.65 48 
0.75 43 
0.85 92 
0.95 90 
# Unity (10 data points):
# Unity Count
0.05 53 
0.15 142 
0.25 189 
0.35 98 
0.45 108 
0.55 129 
0.65 64 
0.75 35 
0.85 93 
0.95 89 
# Unity (10 data points):
# Unity Count
0.05 75 
0.15 128 
0.25 164 
0.35 118 
0.45 108 
0.55 129 
0.65 48 
0.75 49 
0.85 93 
0.95 88 
# Unity (10 data points):
# Unity Count
0.05 65 
0.15 128 
0.25 167 
0.35 130 
0.45 107 
0.55 121 
0.65 56 
0.75 49 
0.85 85 
0.95 92 
# Unity (10 data points):
# Unity Count
0.05 62 
0.15 135 
0.25 179 
0.35 118 
0.45 101 
0.55 134 
0.65 48 
0.75 38 
0.85 92 
0.95 93 
# Unity (10 data points):
# Unity Count
0.05 69 
0.15 137 
0.25 154 
0.35 136 
0.45 97 
0.55 134 
0.65 40 
0.75 46 
0.85 94 
0.95 93 
# Unity (10 data points):
# Unity Count
0.05 65 
0.15 130 
0.25 172 
0.35 129 
0.45 91 
0.55 141 
0.65 45 
0.75 46 
0.85 98 
0.95 83 
# Unity (10 data points):
# Unity Count
0.05 76 
0.15 112 
0.25 175 
0.35 131 
0.45 108 
0.55 123 
0.65 50 
0.75 42 
0.85 92 
0.95 91 
# Unity (10 data points):
# Unity Count
0.05 73 
0.15 124 
0.25 177 
0.35 117 
0.45 106 
0.55 125 
0.65 53 
0.75 38 
0.85 103 
0.95 84 
# Unity (10 data points):
# Unity Count
0.05 72 
0.15 124 
0.25 163 
0.35 136 
0.45 107 
0.55 130 
0.65 36 
0.75 41 
0.85 92 
0.95 99 
# Unity (10 data points):
# Unity Count
0.05 70 
0.15 133 
0.25 173 
0.35 113 
0.45 106 
0.55 121 
0.65 59 
0.75 45 
0.85 92 
0.95 88 
# Unity (10 data points):
# Unity Count
0.05 64 
0.15 142 
0.25 152 
0.35 123 
0.45 104 
0.55 135 
0.65 55 
0.75 50 
0.85 89 
0.95 86 
# Unity (10 data points):
# Unity Count
0.05 61 
0.15 132 
0.25 163 
0.35 123 
0.45 121 
0.55 121 
0.65 48 
0.75 48 
0.85 96 
0.95 87 
# Unity (10 data points):
# Unity Count
0.05 69 
0.15 107 
0.25 186 
0.35 132 
0.45 112 
0.55 108 
0.65 51 
0.75 52 
0.85 97 
0.95 86 
# Unity (10 data points):
# Unity Count
0.05 66 
0.15 124 
0.25 168 
0.35 133 
0.45 95 
0.55 134 
0.65 61 
0.75 36 
0.85 104 
0.95 79 
# Unity (10 data points):
# Unity Count
0.05 56 
0.15 126 
0.25 176 
0.35 133 
0.45 114 
0.55 120 
0.65 60 
0.75 42 
0.85 87 
0.95 86 
# Unity (10 data points):
# Unity Count
0.05 65 
0.15 109 
0.25 181 
0.35 128 
0.45 116 
0.55 125 
0.65 59 
0.75 45 
0.85 91 
0.95 81 
# Unity (10 data points):
# Unity Count
0.05 65 
0.15 121 
0.25 182 
0.35 132 
0.45 96 
0.55 117 
0.65 54 
0.75 58 
0.85 80 
0.95 95 
# Unity (10 data points):
# Unity Count
0.05 68 
0.15 133 
0.25 165 
0.35 113 
0.45 124 
0.55 113 
0.65 62 
0.75 51 
0.85 85 
0.95 86 
# Unity (10 data points):
# Unity Count
0.05 69 
0.15 118 
0.25 181 
0.35 126 
0.45 103 
0.55 117 
0.65 59 
0.75 46 
0.85 99 
0.95 82 
# Unity (10 data points):
# Unity Count
0.05 59 
0.15 141 
0.25 171 
0.35 122 
0.45 89 
0.55 134 
0.65 49 
0.75 61 
0.85 89 
0.95 85 
# Unity (10 data points):
# Unity Count
0.05 66 
0.15 121 
0.25 176 
0.35 128 
0.45 98 
0.55 126 
0.65 65 
0.75 46 
0.85 79 
0.95 95 
# Unity (10 data points):
# Unity Count
0.05 63 
0.15 129 
0.25 174 
0.35 140 
0.45 104 
0.55 110 
0.65 52 
0.75 53 
0.85 84 
0.95 91 
# Unity (10 data points):
# Unity Count
0.05 68 
0.15 139 
0.25 157 
0.35 122 
0.45 110 
0.55 123 
0.65 53 
0.75 46 
0.85 90 
0.95 92 
# Unity (10 data points):
# Unity Count
0.05 69 
0.15 128 
0.25 171 
0.35 132 
0.45 93 
0.55 118 
0.65 66 
0.75 51 
0.85 78 
0.95 94 
# Unity (10 data points):
# Unity Count
0.05 68 
0.15 134 
0.25 160 
0.35 133 
0.45 101 
0.55 120 
0.65 56 
0.75 44 
0.85 107 
0.95 77 
# Unity (10 data points):
# Unity Count
0.05 62 
0.15 125 
0.25 176 
0.35 150 
0.45 88 
0.55 124 
0.65 53 
0.75 46 
0.85 85 
0.95 91 
# Unity (10 data points):
# Unity Count
0.05 62 
0.15 129 
0.25 178 
0.35 143 
0.45 95 
0.55 118 
0.65 57 
0.75 34 
0.85 96 
0.95 88 
# Unity (10 data points):
# Unity Count
0.05 67 
0.15 129 
0.25 185 
0.35 132 
0.45 86 
0.55 109 
0.65 59 
0.75 45 
0.85 89 
0.95 99 
# Unity (10 data points):
# Unity Count
0.05 62 
0.15 125 
0.25 180 
0.35 133 
0.45 109 
0.55 111 
0.65 54 
0.75 52 
0.85 91 
0.95 83 
# Unity (10 data points):
# Unity Count
0.05 73 
0.15 138 
0.25 151 
0.35 130 
0.45 91 
0.55 135 
0.65 57 
0.75 42 
0.85 89 
0.95 94 
# Unity (10 data points):
# Unity Count
0.05 58 
0.15 126 
0.25 183 
0.35 129 
0.45 108 
0.55 116 
0.65 56 
0.75 49 
0.85 79 
0.95 96 
# Unity (10 data points):
# Unity Count
0.05 70 
0.15 127 
0.25 182 
0.35 105 
0.45 107 
0.55 132 
0.65 51 
0.75 51 
0.85 81 
0.95 94 
# Unity (10 data points):
# Unity Count
0.05 63 
0.15 132 
0.25 168 
0.35 127 
0.45 110 
0.55 126 
0.65 45 
0.75 50 
0.85 88 
0.95 91 
# Unity (10 data points):
# Unity Count
0.05 75 
0.15 118 
0.25 176 
0.35 136 
0.45 85 
0.55 133 
0.65 57 
0.75 45 
0.85 86 
0.95 89 
# Unity (10 data points):
# Unity Count
0.05 73 
0.15 129 
0.25 165 
0.35 132 
0.45 106 
0.55 116 
0.65 52 
0.75 48 
0.85 90 
0.95 89 
# Unity (10 data points):
# Unity Count
0.05 64 
0.15 118 
0.25 189 
0.35 137 
0.45 100 
0.55 113 
0.65 60 
0.75 41 
0.85 88 
0.95 90 
# Unity (10 data points):
# Unity Count
0.05 59 
0.15 143 
0.25 161 
0.35 135 
0.45 100 
0.55 114 
0.65 57 
0.75 53 
0.85 93 
0.95 85 
# Unity (10 data points):
# Unity Count
0.05 76 
0.15 115 
0.25 189 
0.35 117 
0.45 105 
0.55 117 
0.65 51 
0.75 45 
0.85 97 
0.95 88 
# Unity (10 data points):
# Unity Count
0.05 57 
0.15 137 
0.25 175 
0.35 134 
0.45 98 
0.55 109 
0.65 54 
0.75 51 
0.85 100 
0.95 85 
# Unity (10 data points):
# Unity Count
0.05 59 
0.15 142 
0.25 173 
0.35 118 
0.45 113 
0.55 121 
0.65 44 
0.75 37 
0.85 101 
0.95 92 
# Unity (10 data points):
# Unity Count
0.05 64 
0.15 129 
0.25 181 
0.35 125 
0.45 98 
0.55 116 
0.65 62 
0.75 49 
0.85 92 
0.95 84 
# Unity (10 data points):
# Unity Count
0.05 61 
0.15 138 
0.25 176 
0.35 136 
0.45 93 
0.55 112 
0.65 57 
0.75 48 
0.85 96 
0.95 83 
# Unity (10 data points):
# Unity Count
0.05 72 
0.15 130 
0.25 161 
0.35 133 
0.45 100 
0.55 119 
0.65 58 
0.75 49 
0.85 87 
0.95 91 
# Unity (10 data points):
# Unity Count
0.05 75 
0.15 110 
0.25 178 
0.35 142 
0.45 98 
0.55 123 
0.65 56 
0.75 37 
0.85 83 
0.95 98 
# Unity (10 data points):
# Unity Count
0.05 60 
0.15 133 
0.25 170 
0.35 137 
0.45 105 
0.55 116 
0.65 53 
0.75 47 
0.85 94 
0.95 85 
# Unity (10 data points):
# Unity Count
0.05 64 
0.15 134 
0.25 156 
0.35 134 
0.45 111 
0.55 113 
0.65 56 
0.75 53 
0.85 99 
0.95 80 
# Unity (10 data points):
# Unity Count
0.05 67 
0.15 131 
0.25 181 
0.35 125 
0.45 102 
0.55 103 
0.65 71 
0.75 36 
0.85 99 
0.95 85 
# Unity (10 data points):
# Unity Count
0.05 67 
0.15 129 
0.25 160 
0.35 146 
0.45 102 
0.55 120 
0.65 50 
0.75 43 
0.85 100 
0.95 83 
# Unity (10 data points):
# Unity Count
0.05 73 
0.15 132 
0.25 163 
0.35 113 
0.45 106 
0.55 130 
0.65 53 
0.75 52 
0.85 95 
0.95 83 
# Unity (10 data points):
# Unity Count
0.05 69 
0.15 132 
0.25 173 
0.35 124 
0.45 91 
0.55 130 
0.65 52 
0.75 49 
0.85 90 
0.95 90 
# Unity (10 data points):
# Unity Count
0.05 70 
0.15 121 
0.25 179 
0.35 121 
0.45 109 
0.55 123 
0.65 55 
0.75 46 
0.85 98 
0.95 78 
# Unity (10 data points):
# Unity Count
0.05 78 
0.15 111 
0.25 183 
0.35 120 
0.45 95 
0.55 128 
0.65 52 
0.75 52 
0.85 101 
0.95 80 
# Unity (10 data points):
# Unity Count
0.05 70 
0.15 129 
0.25 165 
0.35 130 
0.45 97 
0.55 124 
0.65 57 
0.75 51 
0.85 84 
0.95 93 
# Unity (10 data points):
# Unity Count
0.05 63 
0.15 138 
0.25 173 
0.35 118 
0.45 108 
0.55 122 
0.65 44 
0.75 56 
0.85 82 
0.95 96 
# Unity (10 data points):
# Unity Count
0.05 64 
0.15 131 
0.25 178 
0.35 123 
0.45 93 
0.55 125 
0.65 61 
0.75 38 
0.85 99 
0.95 88 
# Unity (10 data points):
# Unity Count
0.05 76 
0.15 127 
0.25 162 
0.35 132 
0.45 95 
0.55 130 
0.65 47 
0.75 52 
0.85 84 
0.95 95 
# Unity (10 data points):
# Unity Count
0.05 69 
0.15 128 
0.25 177 
0.35 138 
0.45 87 
0.55 119 
0.65 43 
0.75 51 
0.85 98 
0.95 90 
# Unity (10 data points):
# Unity Count
0.05 58 
0.15 135 
0.25 191 
0.35 124 
0.45 91 
0.55 114 
0.65 48 
0.75 49 
0.85 102 
0.95 88 
# Unity (10 data points):
# Unity Count
0.05 64 
0.15 128 
0.25 168 
0.35 142 
0.45 97 
0.55 119 
0.65 57 
0.75 42 
0.85 102 
0.95 81 
# Unity (10 data points):
# Unity Count
0.05 78 
0.15 113 
0.25 178 
0.35 128 
0.45 107 
0.55 113 
0.65 43 
0.75 57 
0.85 92 
0.95 91 
# Unity (10 data points):
# Unity Count
0.05 72 
0.15 139 
0.25 160 
0.35 117 
0.45 96 
0.55 139 
0.65 52 
0.75 42 
0.85 92 
0.95 91 
# Unity (10 data points):
# Unity Count
0.05 80 
0.15 126 
0.25 170 
0.35 121 
0.45 103 
0.55 112 
0.65 59 
0.75 44 
0.85 94 
0.95 91 
# Unity (10 data points):
# Unity Count
0.05 64 
0.15 139 
0.25 189 
0.35 108 
0.45 111 
0.55 100 
0.65 59 
0.75 39 
0.85 99 
0.95 92 
# Unity (10 data points):
# Unity Count
0.05 76 
0.15 127 
0.25 167 
0.35 115 
0.45 101 
0.55 138 
0.65 44 
0.75 56 
0.85 88 
0.95 88 
# Unity (10 data points):
# Unity Count
0.05 68 
0.15 130 
0.25 184 
0.35 124 
0.45 101 
0.55 99 
0.65 66 
0.75 50 
0.85 88 
0.95 90 
# Unity (10 data points):
# Unity Count
0.05 80 
0.15 128 
0.25 168 
0.35 110 
0.45 107 
0.55 129 
0.65 43 
0.75 45 
0.85 101 
0.95 89 
# Unity (10 data points):
# Unity Count
0.05 68 
0.15 133 
0.25 167 
0.35 142 
0.45 97 
0.55 105 
0.65 47 
0.75 56 
0.85 92 
0.95 93 
# Unity (10 data points):
# Unity Count
0.05 76 
0.15 123 
0.25 151 
0.35 138 
0.45 99 
0.55 134 
0.65 51 
0.75 44 
0.85 97 
0.95 87 
# Unity (10 data points):
# Unity Count
0.05 71 
0.15 131 
0.25 165 
0.35 138 
0.45 96 
0.55 117 
0.65 59 
0.75 49 
0.85 80 
0.95 94 
# Unity (10 data points):
# Unity Count
0.05 71 
0.15 126 
0.25 178 
0.35 124 
0.45 104 
0.55 118 
0.65 56 
0.75 38 
0.85 85 
0.95 100 
# Unity (10 data points):
# Unity Count
0.05 65 
0.15 130 
0.25 176 
0.35 120 
0.45 109 
0.55 127 
0.65 52 
0.75 45 
0.85 85 
0.95 91 
# Unity (10 data points):
# Unity Count
0.05 66 
0.15 118 
0.25 178 
0.35 137 
0.45 103 
0.55 126 
0.65 41 
0.75 56 
0.85 80 
0.95 95 
# Unity (10 data points):
# Unity Count
0.05 65 
0.15 126 
0.25 174 
0.35 146 
0.45 107 
0.55 111 
0.65 42 
0.75 53 
0.85 84 
0.95 92 
# Unity (10 data points):
# Unity Count
0.05 59 
0.15 137 
0.25 161 
0.35 130 
0.45 104 
0.55 131 
0.65 57 
0.75 43 
0.85 87 
0.95 91 
# Unity (10 data points):
# Unity Count
0.05 59 
0.15 133 
0.25 182 
0.35 115 
0.45 98 
0.55 138 
0.65 49 
0.75 44 
0.85 98 
0.95 84 
# Unity (10 data points):
# Unity Count
0.05 54 
0.15 143 
0.25 172 
0.35 135 
0.45 99 
0.55 110 
0.65 60 
0.75 46 
0.85 98 
0.95 83 
# Unity (10 data points):
# Unity Count
0.05 60 
0.15 143 
0.25 172 
0.35 121 
0.45 106 
0.55 119 
0.65 50 
0.75 42 
0.85 92 
0.95 95 
# Unity (10 data points):
# Unity Count
0.05 73 
0.15 135 
0.25 162 
0.35 132 
0.45 106 
0.55 108 
0.65 54 
0.75 49 
0.85 95 
0.95 86 
# Unity (10 data points):
# Unity Count
0.05 59 
0.15 141 
0.25 157 
0.35 139 
0.45 102 
0.55 119 
0.65 47 
0.75 57 
0.85 87 
0.95 92 
# Unity (10 data points):
# Unity Count
0.05 60 
0.15 144 
0.25 168 
0.35 124 
0.45 102 
0.55 120 
0.65 49 
0.75 55 
0.85 87 
0.95 91 
# Unity (10 data points):
# Unity Count
0.05 66 
0.15 135 
0.25 180 
0.35 104 
0.45 97 
0.55 134 
0.65 57 
0.75 53 
0.85 83 
0.95 91 
# Unity (10 data points):
# Unity Count
0.05 72 
0.15 128 
0.25 157 
0.35 138 
0.45 108 
0.55 115 
0.65 40 
0.75 58 
0.85 108 
0.95 76 
# Unity (10 data points):
